"Tiempo (s) Serie Nº 1","Posición (m) Serie Nº 1","Fuerza (N) Serie Nº 1","Velocidad (mm/min) Serie Nº 1"
29.900,1.59385E-4,209,0.51
29.950,1.60020E-4,210,0.51
30.000,1.60020E-4,210,0.51
30.050,1.60655E-4,210,0.64
30.100,1.61290E-4,211,0.64
30.150,1.61925E-4,213,0.51
30.200,1.61925E-4,214,0.51
30.250,1.62560E-4,214,0.51
30.300,1.63195E-4,214,0.51
30.350,1.63195E-4,215,0.38
30.400,1.63830E-4,215,0.38
30.450,1.63830E-4,216,0.38
30.500,1.64465E-4,216,0.38
30.550,1.64465E-4,217,0.38
30.600,1.65100E-4,217,0.51
30.650,1.65100E-4,217,0.64
30.700,1.66370E-4,218,0.64
30.750,1.66370E-4,219,0.64
30.800,1.67005E-4,220,0.51
30.850,1.67640E-4,220,0.51
30.900,1.67640E-4,221,0.38
30.950,1.68275E-4,221,0.25
31.000,1.68275E-4,222,0.25
31.050,1.68275E-4,221,0.25
31.100,1.68910E-4,222,0.25
31.150,1.68910E-4,223,0.25
31.200,1.68910E-4,223,0.38
31.250,1.69545E-4,224,0.51
31.300,1.70180E-4,224,0.38
31.350,1.70180E-4,223,0.25
31.400,1.70180E-4,224,0.25
31.450,1.70815E-4,224,0.25
31.500,1.70815E-4,224,0.13
31.550,1.70815E-4,225,0.13
31.600,1.70815E-4,225,0.25
31.650,1.71450E-4,225,0.25
31.700,1.71450E-4,225,0.13
31.750,1.71450E-4,226,0.13
31.800,1.71450E-4,225,0.25
31.850,1.72085E-4,226,0.25
31.900,1.72085E-4,227,0.13
31.950,1.72085E-4,226,0.00
32.000,1.72085E-4,227,0.13
32.050,1.72085E-4,227,0.25
32.100,1.72720E-4,226,0.25
32.150,1.72720E-4,226,0.25
32.200,1.72720E-4,227,0.25
32.250,1.73355E-4,227,0.25
32.300,1.73355E-4,227,0.25
32.350,1.73355E-4,227,0.25
32.400,1.73990E-4,227,0.76
32.450,1.73990E-4,225,2.54
32.500,1.76530E-4,-19,4.44
32.550,1.83515E-4,-19,4.45
32.600,1.86690E-4,-19,2.54
32.650,1.86055E-4,-19,0.63
32.700,1.86690E-4,-19,0.13
32.750,1.86690E-4,-19,0.13
32.800,1.86690E-4,-19,0.00
32.850,1.86690E-4,-19,0.00
32.900,1.86690E-4,-19,0.00
32.950,1.86690E-4,-19,0.00
33.000,1.86690E-4,-19,0.00
33.050,1.86690E-4,-19,0.00
33.100,1.86690E-4,-19,0.00
33.150,1.86690E-4,-19,0.00
33.200,1.86690E-4,-19,0.00
33.250,1.86690E-4,-19,0.00
33.300,1.86690E-4,-19,0.00
33.350,1.86690E-4,-19,0.00
33.400,1.86690E-4,-19,0.00
33.450,1.86690E-4,-19,0.00
33.500,1.86690E-4,-19,0.00
33.550,1.86690E-4,-19,0.00
33.600,1.86690E-4,-20,0.00
33.650,1.86690E-4,-19,0.00
33.700,1.86690E-4,-19,0.00
33.750,1.86690E-4,-19,0.00
33.800,1.86690E-4,-19,0.00
33.850,1.86690E-4,-19,0.00
33.900,1.86690E-4,-19,0.00
33.950,1.86690E-4,-19,0.00
34.000,1.86690E-4,-19,0.00
34.050,1.86690E-4,-19,0.00
34.100,1.86690E-4,-20,0.00
34.150,1.86690E-4,-19,0.00
34.200,1.86690E-4,-19,0.00
34.250,1.86690E-4,-19,0.00
34.300,1.86690E-4,-19,0.00
34.350,1.86690E-4,-19,0.00
34.400,1.86690E-4,-19,0.00
34.450,1.86690E-4,-19,0.00
34.500,1.86690E-4,-19,0.00
34.550,1.86690E-4,-19,
